DateTime,TimeEpoch,Temperature,Humidity,xaccelaration,yaccelaration,zaccelaration
2021/09/08 10:31:19,1631068279.33161,,,0.04,-0.12,0.0
2021/09/08 10:31:19,1631068279.432579,,,0.0,-0.03,0.01
2021/09/08 10:31:19,1631068279.5395765,,,-0.0,0.0,-0.03
2021/09/08 10:31:19,1631068279.6325924,,,-0.0,0.0,-0.0
2021/09/08 10:31:19,1631068279.7336047,,,-0.0,0.0,0.0
2021/09/08 10:31:19,1631068279.8325784,,,-0.0,-0.0,0.0
2021/09/08 10:31:19,1631068279.9325795,,,-0.0,-0.0,-0.0
2021/09/08 10:31:20,1631068280.0305784,,,-0.0,0.0,0.0
2021/09/08 10:31:20,1631068280.1325786,,,-0.0,-0.0,-0.01
2021/09/08 10:31:20,1631068280.2325962,,,-0.0,0.0,-0.0
2021/09/08 10:31:20,1631068280.3315809,,,-0.0,0.02,0.0
2021/09/08 10:31:20,1631068280.4325824,,,0.01,0.0,-0.0
2021/09/08 10:31:20,1631068280.530889,31.30,74.90,0.0,0.0,0.0
2021/09/08 10:31:20,1631068280.6319,,,-0.0,0.16,-0.0
2021/09/08 10:31:20,1631068280.7308896,,,-0.0,-0.0,-0.01
2021/09/08 10:31:20,1631068280.830889,,,0.0,-0.0,-0.0
2021/09/08 10:31:20,1631068280.9319105,,,-0.0,0.0,-0.0
2021/09/08 10:31:21,1631068281.0348904,,,-0.02,0.02,0.0
2021/09/08 10:31:21,1631068281.131897,,,-0.0,-0.0,-0.0
2021/09/08 10:31:21,1631068281.230887,,,0.01,-0.04,-0.0
2021/09/08 10:31:21,1631068281.3318918,,,0.01,0.01,-0.3
2021/09/08 10:31:21,1631068281.4328907,,,0.02,0.0,-0.0
2021/09/08 10:31:21,1631068281.53789,,,-0.0,-0.0,-0.0
2021/09/08 10:31:21,1631068281.633944,,,-0.01,-0.0,-0.0
2021/09/08 10:31:21,1631068281.737895,,,-0.0,-0.0,-0.01
2021/09/08 10:31:21,1631068281.8339272,,,-0.0,-0.14,-0.02
2021/09/08 10:31:21,1631068281.9318962,,,-0.0,0.09,-0.12
2021/09/08 10:31:22,1631068282.0339305,,,-0.0,-0.01,0.02
2021/09/08 10:31:22,1631068282.1348917,,,-0.0,-0.0,-0.0
2021/09/08 10:31:22,1631068282.23689,,,-0.01,-0.0,-0.0
2021/09/08 10:31:22,1631068282.331887,,,0.0,-0.0,0.0
2021/09/08 10:31:22,1631068282.4308877,,,-0.0,-0.17,0.0
2021/09/08 10:31:22,1631068282.5308871,31.30,74.70,-0.02,-0.32,0.0
2021/09/08 10:31:22,1631068282.6308875,,,-0.0,0.03,0.01
2021/09/08 10:31:22,1631068282.7308886,,,-0.0,0.0,0.0
2021/09/08 10:31:22,1631068282.83189,,,-0.0,-0.0,0.0
2021/09/08 10:31:22,1631068282.9308953,,,0.01,0.0,0.0
2021/09/08 10:31:23,1631068283.0308876,,,0.09,-0.0,-0.01
2021/09/08 10:31:23,1631068283.1308885,,,-0.01,-0.0,-0.01
2021/09/08 10:31:23,1631068283.235891,,,-0.0,-0.01,-0.01
2021/09/08 10:31:23,1631068283.3308878,,,0.01,0.0,0.0
2021/09/08 10:31:23,1631068283.4328942,,,-0.12,0.03,0.0
2021/09/08 10:31:23,1631068283.533889,,,-0.01,-0.0,-0.0
2021/09/08 10:31:23,1631068283.6318924,,,0.01,-0.0,-0.0
2021/09/08 10:31:23,1631068283.7306805,,,0.06,0.0,-0.0
2021/09/08 10:31:23,1631068283.83068,,,-0.0,-0.0,0.0
2021/09/08 10:31:23,1631068283.9308121,,,0.01,0.0,0.02
2021/09/08 10:31:24,1631068284.0308092,,,-0.0,0.0,-0.01
2021/09/08 10:31:24,1631068284.165812,,,0.0,-0.0,0.0
2021/09/08 10:31:24,1631068284.2328324,,,-0.0,0.0,-0.0
2021/09/08 10:31:24,1631068284.33081,,,0.02,-0.0,0.0
2021/09/08 10:31:24,1631068284.430455,,,-0.0,0.27,0.0
2021/09/08 10:31:24,1631068284.5334823,31.30,74.50,0.1,-0.0,-0.0
2021/09/08 10:31:24,1631068284.630398,,,-0.0,-0.0,0.0
2021/09/08 10:31:24,1631068284.7304907,,,-0.0,0.0,-0.01
2021/09/08 10:31:24,1631068284.8285422,,,-0.0,0.25,-0.03
2021/09/08 10:31:24,1631068284.9360363,,,-0.0,-0.0,-0.0
2021/09/08 10:31:25,1631068285.0282788,,,0.0,0.17,-0.0
2021/09/08 10:31:25,1631068285.1292305,,,0.01,0.0,-0.15
2021/09/08 10:31:25,1631068285.223716,,,-0.0,-0.0,-0.02
2021/09/08 10:31:25,1631068285.3297584,,,0.01,0.0,0.0
2021/09/08 10:31:25,1631068285.4304876,,,0.0,0.0,0.0
2021/09/08 10:31:25,1631068285.5324914,,,-0.09,-0.01,-0.0
2021/09/08 10:31:25,1631068285.6324863,,,0.03,-0.0,-0.0
2021/09/08 10:31:25,1631068285.730482,,,0.01,0.04,-0.08
2021/09/08 10:31:25,1631068285.8315084,,,0.0,-0.0,-0.01
2021/09/08 10:31:25,1631068285.9245481,,,-0.0,-0.0,-0.01
2021/09/08 10:31:26,1631068286.02486,,,-0.0,-0.0,-0.0
2021/09/08 10:31:26,1631068286.1317682,,,-0.52,0.01,-0.0
2021/09/08 10:31:26,1631068286.2337725,,,0.01,0.0,-0.0
2021/09/08 10:31:26,1631068286.3367658,,,0.02,0.0,-0.15
2021/09/08 10:31:26,1631068286.4337666,,,0.01,-0.0,-0.0
2021/09/08 10:31:26,1631068286.5317707,31.30,74.40,0.0,0.0,-0.01
2021/09/08 10:31:26,1631068286.6317832,,,-0.0,0.0,0.0
2021/09/08 10:31:26,1631068286.7327676,,,-0.0,0.0,-0.0
2021/09/08 10:31:26,1631068286.8317883,,,0.0,-0.0,0.0
2021/09/08 10:31:26,1631068286.930765,,,-0.0,-0.03,-0.0
2021/09/08 10:31:27,1631068287.0307639,,,-0.0,-0.0,0.1
2021/09/08 10:31:27,1631068287.1317677,,,0.01,0.0,-0.0
2021/09/08 10:31:27,1631068287.2307658,,,-0.0,0.0,-0.0
2021/09/08 10:31:27,1631068287.3307688,,,0.01,-0.0,0.0
2021/09/08 10:31:27,1631068287.4307652,,,-0.0,0.01,-0.0
2021/09/08 10:31:27,1631068287.5281582,,,0.01,-0.01,-0.0
2021/09/08 10:31:27,1631068287.6283073,,,0.01,-0.0,-0.0
2021/09/08 10:31:27,1631068287.729669,,,0.0,0.01,0.0
2021/09/08 10:31:27,1631068287.8296692,,,0.01,-0.0,0.0
2021/09/08 10:31:27,1631068287.9306712,,,-0.0,0.01,-0.0
2021/09/08 10:31:28,1631068288.0316706,,,-0.1,0.01,0.0
2021/09/08 10:31:28,1631068288.1347082,,,0.02,-0.01,-0.0
2021/09/08 10:31:28,1631068288.228336,,,0.01,0.01,-0.0
2021/09/08 10:31:28,1631068288.3305829,,,0.0,0.0,-0.02
2021/09/08 10:31:28,1631068288.4335823,,,0.01,-0.01,0.0
2021/09/08 10:31:28,1631068288.5296113,,,0.01,0.0,-0.0
2021/09/08 10:31:28,1631068288.6284175,,,-0.07,0.0,0.0
2021/09/08 10:31:28,1631068288.7305596,,,-0.01,-0.0,0.01
2021/09/08 10:31:28,1631068288.830559,,,-0.0,0.01,0.0
2021/09/08 10:31:28,1631068288.9244452,,,-0.0,0.0,0.02
2021/09/08 10:31:29,1631068289.026819,,,-0.0,-0.0,0.0
2021/09/08 10:31:29,1631068289.1300404,,,0.01,-0.0,0.0
2021/09/08 10:31:29,1631068289.2320464,,,0.01,-0.0,-0.0
2021/09/08 10:31:29,1631068289.3313498,,,0.14,-0.34,-0.0
2021/09/08 10:31:29,1631068289.4275146,,,0.01,0.01,0.0
2021/09/08 10:31:29,1631068289.5299485,,,-0.02,0.01,0.01
2021/09/08 10:31:29,1631068289.6339483,,,0.01,0.0,-0.0
2021/09/08 10:31:29,1631068289.7281184,,,0.01,-0.0,-0.0
2021/09/08 10:31:29,1631068289.828025,,,0.0,0.0,-0.01
2021/09/08 10:31:29,1631068289.9287555,,,0.04,0.0,-0.01
2021/09/08 10:31:30,1631068290.030646,,,-0.0,0.39,-0.0
2021/09/08 10:31:30,1631068290.1296468,,,-0.0,0.01,-0.0
2021/09/08 10:31:30,1631068290.2306478,,,0.0,0.0,-0.01
2021/09/08 10:31:30,1631068290.3456478,,,0.0,0.0,0.0
2021/09/08 10:31:30,1631068290.4346707,,,0.0,0.0,0.01
2021/09/08 10:31:30,1631068290.531651,31.30,74.30,0.01,-0.0,0.0
2021/09/08 10:31:30,1631068290.6388865,,,0.0,0.17,-0.0
2021/09/08 10:31:30,1631068290.7311006,,,0.01,-0.03,-0.08
2021/09/08 10:31:30,1631068290.834138,,,0.01,-0.0,-0.03
2021/09/08 10:31:30,1631068290.9341173,,,0.01,-0.0,-0.0
2021/09/08 10:31:31,1631068291.0311296,,,0.0,0.0,-0.0
2021/09/08 10:31:31,1631068291.1300972,,,0.06,0.0,-0.0
2021/09/08 10:31:31,1631068291.231098,,,-0.02,-0.0,0.0
2021/09/08 10:31:31,1631068291.3300974,,,0.01,0.01,0.02
2021/09/08 10:31:31,1631068291.4320865,,,0.01,0.0,0.01
2021/09/08 10:31:31,1631068291.5303934,,,0.0,-0.0,-0.0
2021/09/08 10:31:31,1631068291.633407,,,0.01,0.0,-0.01
2021/09/08 10:31:31,1631068291.7312853,,,0.02,0.0,-0.0
2021/09/08 10:31:31,1631068291.8302846,,,-0.02,0.01,-0.0
2021/09/08 10:31:31,1631068291.9302833,,,-0.0,0.01,-0.0
2021/09/08 10:31:32,1631068292.030283,,,0.0,0.0,0.05
2021/09/08 10:31:32,1631068292.130286,,,-0.0,0.0,-0.0
2021/09/08 10:31:32,1631068292.2292857,,,-0.0,-0.0,-0.01
2021/09/08 10:31:32,1631068292.3302853,,,-0.0,-0.0,-0.01
2021/09/08 10:31:32,1631068292.430284,,,0.0,0.0,0.0
2021/09/08 10:31:32,1631068292.5332847,,,0.01,0.0,0.0
2021/09/08 10:31:32,1631068292.6372848,,,0.01,0.0,0.11
2021/09/08 10:31:32,1631068292.732286,,,0.01,-0.0,-0.0
2021/09/08 10:31:32,1631068292.8392847,,,0.01,0.0,-0.0
2021/09/08 10:31:32,1631068292.9372866,,,-0.0,-0.0,0.25
2021/09/08 10:31:33,1631068293.0322864,,,0.01,-0.0,0.0
2021/09/08 10:31:33,1631068293.1722999,,,0.0,0.03,-0.0
2021/09/08 10:31:33,1631068293.2302854,,,0.0,0.01,0.01
2021/09/08 10:31:33,1631068293.333287,,,0.01,0.01,0.0
2021/09/08 10:31:33,1631068293.4302855,,,-0.0,0.0,-0.0
2021/09/08 10:31:33,1631068293.5300984,,,0.0,0.0,0.0
2021/09/08 10:31:33,1631068293.6297734,,,0.02,-0.0,-0.01
2021/09/08 10:31:33,1631068293.735766,,,-0.0,0.01,-0.0
2021/09/08 10:31:33,1631068293.8417692,,,-0.0,-0.0,0.18
2021/09/08 10:31:33,1631068293.9437666,,,0.0,-0.0,0.01
2021/09/08 10:31:34,1631068294.0317848,,,0.0,0.0,-0.0
2021/09/08 10:31:34,1631068294.1228719,,,0.02,0.0,-0.0
2021/09/08 10:31:34,1631068294.2515068,,,-0.0,-0.0,-0.0
2021/09/08 10:31:34,1631068294.3334644,,,0.0,0.0,-0.0
2021/09/08 10:31:34,1631068294.4304872,,,0.01,0.0,-0.0
2021/09/08 10:31:34,1631068294.530699,,,0.02,-0.0,-0.02
2021/09/08 10:31:34,1631068294.6347032,,,0.0,-0.0,-0.01
2021/09/08 10:31:34,1631068294.7326996,,,0.01,-0.0,0.0
2021/09/08 10:31:34,1631068294.8337219,,,-0.09,0.0,0.0
2021/09/08 10:31:34,1631068294.9277906,,,0.01,-0.0,0.0
2021/09/08 10:31:35,1631068295.0308027,,,0.0,0.0,0.0
2021/09/08 10:31:35,1631068295.1308038,,,-0.05,0.0,-0.0
2021/09/08 10:31:35,1631068295.2303126,,,0.01,0.0,-0.0
2021/09/08 10:31:35,1631068295.35254,,,0.0,0.05,0.01
2021/09/08 10:31:35,1631068295.4305334,,,0.01,0.0,-0.0
2021/09/08 10:31:35,1631068295.538534,,,-0.0,0.0,-0.0
2021/09/08 10:31:35,1631068295.6295335,,,0.0,-0.01,-0.0
2021/09/08 10:31:35,1631068295.7350495,,,-0.01,0.0,-0.01
2021/09/08 10:31:35,1631068295.8297918,,,0.01,0.01,-0.0
2021/09/08 10:31:35,1631068295.9304729,,,-0.0,-0.01,-0.0
2021/09/08 10:31:36,1631068296.0293803,,,0.0,0.0,-0.0
2021/09/08 10:31:36,1631068296.1319602,,,-0.0,-0.0,-0.0
2021/09/08 10:31:36,1631068296.2299557,,,0.01,0.0,-0.0
2021/09/08 10:31:36,1631068296.3283172,,,0.01,-0.0,0.0
2021/09/08 10:31:36,1631068296.4282537,,,0.02,0.0,-0.0
2021/09/08 10:31:36,1631068296.527578,31.30,74.20,0.01,-0.02,0.0
2021/09/08 10:31:36,1631068296.624573,,,-0.0,-0.0,0.02
2021/09/08 10:31:36,1631068296.725624,,,0.01,-0.0,0.0
2021/09/08 10:31:36,1631068296.8278387,,,0.0,0.0,-0.04
2021/09/08 10:31:36,1631068296.930497,,,-0.0,0.0,-0.0
2021/09/08 10:31:37,1631068297.029355,,,0.01,0.0,0.0
2021/09/08 10:31:37,1631068297.131938,,,0.0,0.01,-0.0
2021/09/08 10:31:37,1631068297.226512,,,0.0,0.0,-0.0
2021/09/08 10:31:37,1631068297.3314126,,,0.01,0.0,0.01
2021/09/08 10:31:37,1631068297.4304097,,,0.01,0.01,-0.0
2021/09/08 10:31:37,1631068297.5300748,,,0.01,-0.0,0.01
2021/09/08 10:31:37,1631068297.6294203,,,-0.1,-0.04,-0.01
2021/09/08 10:31:37,1631068297.7295945,,,-0.0,0.25,0.01
2021/09/08 10:31:37,1631068297.8297577,,,0.0,-0.01,0.0
2021/09/08 10:31:37,1631068297.9301143,,,0.01,0.0,0.0
2021/09/08 10:31:38,1631068298.026362,,,0.01,-0.0,0.01
2021/09/08 10:31:38,1631068298.1289272,,,0.09,0.13,0.01
2021/09/08 10:31:38,1631068298.227372,,,-0.29,-0.04,-0.04
2021/09/08 10:31:38,1631068298.3263211,,,-0.1,0.12,0.15
2021/09/08 10:31:38,1631068298.4306443,,,-0.11,0.1,-0.02
2021/09/08 10:31:38,1631068298.5288413,,,-0.3,0.06,0.18
2021/09/08 10:31:38,1631068298.6281395,,,-0.22,0.27,0.09
2021/09/08 10:31:38,1631068298.726275,,,-0.17,0.1,0.11
2021/09/08 10:31:38,1631068298.8264868,,,-0.17,0.04,-0.01
2021/09/08 10:31:38,1631068298.9299636,,,-0.17,0.03,0.01
2021/09/08 10:31:39,1631068299.0309608,,,-0.32,-0.21,0.05
2021/09/08 10:31:39,1631068299.1272984,,,-0.4,-0.03,-0.01
2021/09/08 10:31:39,1631068299.227757,,,-0.48,-0.17,-0.07
2021/09/08 10:31:39,1631068299.3256326,,,-0.75,-0.14,0.12
2021/09/08 10:31:39,1631068299.4258082,,,-0.9,-0.29,0.0
2021/09/08 10:31:39,1631068299.5261152,,,-1.03,-0.24,-0.19
2021/09/08 10:31:39,1631068299.6288524,,,-1.4,0.0,-0.11
2021/09/08 10:31:39,1631068299.7303722,,,-1.15,-0.42,-0.44
2021/09/08 10:31:39,1631068299.8281136,,,-1.33,-0.22,-0.45
2021/09/08 10:31:39,1631068299.9288828,,,-1.48,-0.27,-0.6
2021/09/08 10:31:40,1631068300.0309346,,,-1.46,-0.22,-0.6
2021/09/08 10:31:40,1631068300.1279435,,,-1.26,-0.3,-0.48
2021/09/08 10:31:40,1631068300.2289872,,,-1.42,-0.11,-0.28
2021/09/08 10:31:40,1631068300.3280659,,,-1.07,-0.05,0.09
2021/09/08 10:31:40,1631068300.4301465,,,-0.78,0.01,0.1
2021/09/08 10:31:40,1631068300.5301461,31.30,74.10,-0.72,-0.09,0.16
2021/09/08 10:31:40,1631068300.6299944,,,-0.68,0.01,0.21
2021/09/08 10:31:40,1631068300.7299564,,,-0.6,0.02,0.12
2021/09/08 10:31:40,1631068300.8303058,,,-0.29,-0.19,-0.05
2021/09/08 10:31:40,1631068300.9306958,,,-0.18,0.05,0.24
2021/09/08 10:31:41,1631068301.0311975,,,-0.23,0.12,0.02
2021/09/08 10:31:41,1631068301.144751,,,-0.23,0.05,0.06
2021/09/08 10:31:41,1631068301.236751,,,-0.12,-0.01,0.1
2021/09/08 10:31:41,1631068301.3339956,,,-0.15,-0.03,0.1
2021/09/08 10:31:41,1631068301.4354484,,,-0.12,-0.0,0.06
2021/09/08 10:31:41,1631068301.5304399,,,-0.0,0.1,-0.01
2021/09/08 10:31:41,1631068301.6319404,,,0.09,0.15,0.16
2021/09/08 10:31:41,1631068301.7262123,,,0.22,0.19,-0.14
2021/09/08 10:31:41,1631068301.8281488,,,0.13,0.15,-0.22
2021/09/08 10:31:41,1631068301.9295108,,,0.31,0.14,-0.26
2021/09/08 10:31:42,1631068302.0318651,,,0.05,0.23,-0.63
2021/09/08 10:31:42,1631068302.129908,,,0.33,0.12,-0.56
2021/09/08 10:31:42,1631068302.2255683,,,0.46,-0.07,-0.49
2021/09/08 10:31:42,1631068302.323655,,,0.45,-0.11,-0.49
2021/09/08 10:31:42,1631068302.4236224,,,0.42,-0.08,-0.56
2021/09/08 10:31:42,1631068302.5285478,31.30,74.30,0.45,-0.12,-0.55
2021/09/08 10:31:42,1631068302.6314118,,,0.37,-0.15,-0.63
2021/09/08 10:31:42,1631068302.7294128,,,0.35,0.0,-0.63
2021/09/08 10:31:42,1631068302.827462,,,0.54,-0.04,-0.37
2021/09/08 10:31:42,1631068302.928441,,,0.37,0.14,-0.43
2021/09/08 10:31:43,1631068303.0298164,,,0.47,-0.13,-0.57
2021/09/08 10:31:43,1631068303.1271386,,,0.5,-0.11,-0.58
2021/09/08 10:31:43,1631068303.2293599,,,0.25,0.0,-0.67
2021/09/08 10:31:43,1631068303.3313634,,,0.32,-0.02,-0.39
2021/09/08 10:31:43,1631068303.4313626,,,0.11,0.05,-0.22
2021/09/08 10:31:43,1631068303.52936,,,-0.1,0.25,0.1
2021/09/08 10:31:43,1631068303.6295056,,,-0.17,0.36,0.19
2021/09/08 10:31:43,1631068303.7295048,,,-0.09,0.1,0.27
2021/09/08 10:31:43,1631068303.830506,,,0.06,0.05,0.2
2021/09/08 10:31:43,1631068303.9295042,,,0.06,0.03,0.15
2021/09/08 10:31:44,1631068304.0305066,,,0.28,-0.05,-0.1
2021/09/08 10:31:44,1631068304.1295035,,,0.45,-0.07,-0.13
2021/09/08 10:31:44,1631068304.229506,,,0.52,-0.03,-0.41
2021/09/08 10:31:44,1631068304.3305066,,,0.3,-0.11,-0.49
2021/09/08 10:31:44,1631068304.4301476,,,0.52,0.02,-0.4
2021/09/08 10:31:44,1631068304.5271971,31.30,74.50,0.29,-0.11,-0.34
2021/09/08 10:31:44,1631068304.6299376,,,-0.21,0.15,-0.12
2021/09/08 10:31:44,1631068304.7269928,,,-0.44,-0.02,0.41
2021/09/08 10:31:44,1631068304.8275006,,,-0.7,0.25,0.13
2021/09/08 10:31:44,1631068304.9295318,,,-0.52,0.03,0.12
2021/09/08 10:31:45,1631068305.029512,,,-0.26,0.21,0.1
2021/09/08 10:31:45,1631068305.1275272,,,-0.21,-0.02,-0.0
2021/09/08 10:31:45,1631068305.2275894,,,-0.28,0.13,0.14
2021/09/08 10:31:45,1631068305.3277185,,,-0.48,0.19,-0.14
2021/09/08 10:31:45,1631068305.4298928,,,-0.17,0.28,-0.05
2021/09/08 10:31:45,1631068305.5281935,,,-0.16,0.22,0.31
2021/09/08 10:31:45,1631068305.6307695,,,-0.13,0.05,0.5
2021/09/08 10:31:45,1631068305.7291129,,,-0.56,-0.24,0.37
2021/09/08 10:31:45,1631068305.8304248,,,-0.03,-0.01,0.1
2021/09/08 10:31:45,1631068305.9296858,,,0.28,0.3,0.41
2021/09/08 10:31:46,1631068306.0296814,,,-0.56,0.04,0.02
2021/09/08 10:31:46,1631068306.1296802,,,-0.67,0.1,0.33
2021/09/08 10:31:46,1631068306.2237463,,,-0.15,0.02,0.23
2021/09/08 10:31:46,1631068306.331829,,,-0.26,-0.07,0.19
2021/09/08 10:31:46,1631068306.4508252,,,-0.48,-0.11,-0.03
2021/09/08 10:31:46,1631068306.5269003,31.30,74.40,-0.88,0.28,-0.04
2021/09/08 10:31:46,1631068306.624261,,,-0.17,0.16,0.01
2021/09/08 10:31:46,1631068306.7299602,,,-0.33,-0.11,0.35
2021/09/08 10:31:46,1631068306.8293471,,,-0.59,-0.14,0.05
2021/09/08 10:31:46,1631068306.929349,,,-0.56,0.03,-0.02
2021/09/08 10:31:47,1631068307.0303493,,,-0.29,-0.04,0.38
2021/09/08 10:31:47,1631068307.130351,,,-0.5,-0.23,0.24
2021/09/08 10:31:47,1631068307.2293475,,,-0.49,0.32,0.07
2021/09/08 10:31:47,1631068307.3303516,,,-0.27,-0.11,0.13
2021/09/08 10:31:47,1631068307.4293494,,,-0.38,-0.25,0.17
2021/09/08 10:31:47,1631068307.5303512,,,-0.34,0.31,0.25
2021/09/08 10:31:47,1631068307.6303504,,,-0.54,-0.14,0.33
2021/09/08 10:31:47,1631068307.7303514,,,-0.33,-0.44,0.02
2021/09/08 10:31:47,1631068307.8293486,,,-0.19,0.32,0.42
2021/09/08 10:31:47,1631068307.930352,,,-0.61,-0.04,0.32
2021/09/08 10:31:48,1631068308.03035,,,-0.44,-0.03,-0.04
2021/09/08 10:31:48,1631068308.1293485,,,-0.18,0.02,0.33
2021/09/08 10:31:48,1631068308.2293487,,,-0.31,-0.25,0.34
2021/09/08 10:31:48,1631068308.329348,,,-0.57,0.07,0.11
2021/09/08 10:31:48,1631068308.4274175,,,-0.38,0.33,-0.02
2021/09/08 10:31:48,1631068308.5277421,31.30,74.30,-0.32,-0.16,0.02
2021/09/08 10:31:48,1631068308.625991,,,-0.29,-0.17,0.16
2021/09/08 10:31:48,1631068308.725963,,,-0.71,-0.16,0.01
2021/09/08 10:31:48,1631068308.8282604,,,-0.43,-0.0,0.11
2021/09/08 10:31:48,1631068308.9302657,,,-0.07,-0.27,0.11
2021/09/08 10:31:49,1631068309.02925,,,-0.63,0.08,0.07
2021/09/08 10:31:49,1631068309.1282928,,,-0.62,0.18,-0.02
2021/09/08 10:31:49,1631068309.2175117,,,0.02,-0.11,0.19
2021/09/08 10:31:49,1631068309.3308613,,,-0.55,0.01,0.41
2021/09/08 10:31:49,1631068309.427907,,,-0.6,0.12,-0.06
2021/09/08 10:31:49,1631068309.5262628,,,-0.17,-0.2,0.19
2021/09/08 10:31:49,1631068309.6257014,,,-0.12,0.04,0.3
2021/09/08 10:31:49,1631068309.7257385,,,-0.44,0.02,0.2
2021/09/08 10:31:49,1631068309.8292215,,,-0.57,0.31,-0.04
2021/09/08 10:31:49,1631068309.9292908,,,-0.43,0.27,0.13
2021/09/08 10:31:50,1631068310.0292642,,,-0.17,-0.04,0.18
2021/09/08 10:31:50,1631068310.1299284,,,-0.32,-0.06,0.13
2021/09/08 10:31:50,1631068310.2300835,,,-0.63,0.19,0.13
2021/09/08 10:31:50,1631068310.3293743,,,-0.38,0.24,0.17
2021/09/08 10:31:50,1631068310.4285023,,,-0.12,-0.0,0.27
2021/09/08 10:31:50,1631068310.5302765,31.30,74.20,-0.24,-0.07,0.14
2021/09/08 10:31:50,1631068310.6283257,,,-0.63,0.2,0.02
2021/09/08 10:31:50,1631068310.7270658,,,-0.63,0.14,0.11
2021/09/08 10:31:50,1631068310.8462646,,,-0.43,0.02,0.16
2021/09/08 10:31:50,1631068310.9325023,,,-0.22,-0.11,0.18
2021/09/08 10:31:51,1631068311.0265749,,,-0.49,0.03,0.05
2021/09/08 10:31:51,1631068311.1293998,,,-0.67,0.12,0.04
2021/09/08 10:31:51,1631068311.2296605,,,-0.45,0.07,0.15
2021/09/08 10:31:51,1631068311.326863,,,0.03,0.05,0.52
2021/09/08 10:31:51,1631068311.4300067,,,-0.34,-0.08,0.42
2021/09/08 10:31:51,1631068311.5295181,,,-0.62,0.24,-0.02
2021/09/08 10:31:51,1631068311.6264582,,,-0.57,0.09,0.08
2021/09/08 10:31:51,1631068311.7292943,,,-0.06,-0.03,0.21
2021/09/08 10:31:51,1631068311.8292947,,,-0.12,-0.33,0.37
2021/09/08 10:31:51,1631068311.9282937,,,-0.18,-0.15,0.01
2021/09/08 10:31:52,1631068312.0272107,,,0.04,-0.11,-0.06
2021/09/08 10:31:52,1631068312.1272612,,,0.26,-0.33,0.17
2021/09/08 10:31:52,1631068312.227224,,,0.11,-0.27,-0.12
2021/09/08 10:31:52,1631068312.3274422,,,0.14,-0.22,-0.07
2021/09/08 10:31:52,1631068312.42752,,,0.38,-0.32,-0.27
2021/09/08 10:31:52,1631068312.5278492,31.30,74.10,0.14,-0.37,-0.18
2021/09/08 10:31:52,1631068312.6286867,,,-0.28,0.28,0.09
2021/09/08 10:31:52,1631068312.7276585,,,-0.06,0.01,0.04
2021/09/08 10:31:52,1631068312.8278606,,,0.5,-0.17,0.13
2021/09/08 10:31:52,1631068312.9278677,,,0.16,-0.18,-0.0
2021/09/08 10:31:53,1631068313.0291548,,,-0.12,0.14,0.23
2021/09/08 10:31:53,1631068313.1291533,,,-0.12,0.08,-0.06
2021/09/08 10:31:53,1631068313.2286224,,,0.19,0.01,-0.08
2021/09/08 10:31:53,1631068313.3286202,,,0.21,-0.19,-0.04
2021/09/08 10:31:53,1631068313.4286213,,,0.04,-0.25,0.02
2021/09/08 10:31:53,1631068313.5296223,,,-0.17,0.36,0.23
2021/09/08 10:31:53,1631068313.632624,,,-0.1,0.05,0.04
2021/09/08 10:31:53,1631068313.72862,,,0.06,-0.19,-0.1
2021/09/08 10:31:53,1631068313.828621,,,0.3,-0.02,0.03
2021/09/08 10:31:53,1631068313.9286206,,,-0.21,0.01,-0.02
2021/09/08 10:31:54,1631068314.029622,,,-0.23,0.15,0.04
2021/09/08 10:31:54,1631068314.1286206,,,-0.2,0.12,-0.09
2021/09/08 10:31:54,1631068314.2287562,,,0.11,0.07,-0.06
2021/09/08 10:31:54,1631068314.3255887,,,0.31,-0.11,-0.13
2021/09/08 10:31:54,1631068314.427735,,,-0.18,0.12,-0.23
2021/09/08 10:31:54,1631068314.5251975,31.30,74.00,-0.16,0.34,-0.02
2021/09/08 10:31:54,1631068314.625242,,,-0.28,0.33,0.09
2021/09/08 10:31:54,1631068314.7302098,,,0.21,-0.0,0.01
2021/09/08 10:31:54,1631068314.8292072,,,0.11,-0.26,0.05
2021/09/08 10:31:54,1631068314.9292061,,,-0.34,0.21,-0.01
2021/09/08 10:31:55,1631068315.03121,,,-0.47,0.76,0.03
2021/09/08 10:31:55,1631068315.1300514,,,-0.16,0.22,0.16
2021/09/08 10:31:55,1631068315.2325988,,,0.09,-0.84,0.21
2021/09/08 10:31:55,1631068315.327694,,,-0.28,0.84,0.3
2021/09/08 10:31:55,1631068315.4293463,,,-0.17,0.12,0.17
2021/09/08 10:31:55,1631068315.5274336,,,-0.24,-0.62,0.22
2021/09/08 10:31:55,1631068315.628913,,,-0.37,0.99,0.21
2021/09/08 10:31:55,1631068315.7290223,,,-0.25,-0.09,-0.04
2021/09/08 10:31:55,1631068315.8298354,,,-0.1,-0.19,0.26
2021/09/08 10:31:55,1631068315.9291258,,,-0.3,-0.19,-0.06
2021/09/08 10:31:56,1631068316.0291243,,,-0.32,0.34,0.41
2021/09/08 10:31:56,1631068316.1301274,,,-0.09,-0.02,0.21
2021/09/08 10:31:56,1631068316.2290478,,,-0.03,-0.34,-0.01
2021/09/08 10:31:56,1631068316.3292341,,,-0.21,0.28,0.1
